complaint_id,filename,sha256,classification,tier,label,reasons,officer_count,has_sustained,incident_date
23-0069,PPD_23-0069.txt,7e57b105e45e94354174fdd19093f09e9b9c054e433424e2de8e93d3e64d317d,LACK OF SERVICE,0,negative,,1,False,2023-02-10
23-0070,PPD_23-0070.txt,e9cd8e3d1863177cffe0e4e113ee960ef86bad25cd06d9d76f02a214d93358ee,LACK OF SERVICE,0,negative,,2,True,2023-02-10
23-0071,PPD_23-0071.txt,9b9eac5a99a829fb5a4a44d4683f117f3c4062e6e2f091e93ecebcd9a273b9c7,PHYSICAL ABUSE,0,negative,,2,False,2023-02-11
23-0072,PPD_23-0072.txt,73f09495ea42b691466796a6a77153b8264ce83674e451b8b82ace3734c2bcf7,UNPROFESSIONAL CONDUCT,0,negative,,2,True,2023-02-02
23-0073,PPD_23-0073.txt,630b0509a94f32b525b72a258a15b3ecc39904249b7b7a391a9057ac108b6a89,LACK OF SERVICE,0,negative,,1,False,2021-09-28
23-0074,PPD_23-0074.txt,48741ea604ab4bb60a38297e1d58b8cbefd9a04d77ed3d8759042767ddb8efc7,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2023-02-07
23-0075,PPD_23-0075.txt,1abbbf14e6282595afa122c42fe3965bb4e8519ba21fa6e46bce1d073e9ccd89,LACK OF SERVICE,0,negative,,1,False,2023-02-12
23-0076,PPD_23-0076.txt,98dfe33be3336112c41ab0c7b82f4d4c84ce2bdfa2eeb71706e1d520fec9b834,DEPARTMENTAL VIOLATIONS,0,negative,,6,True,2023-02-12
23-0077,PPD_23-0077.txt,cf4e574a8d26566826affc8ea26a0cb5ce3d92049ee6b9d1db79def89006aa2f,LACK OF SERVICE,0,negative,,1,False,2023-02-13
23-0078,PPD_23-0078.txt,cfaad6ffb3f65289df61b1a0ba145e1ea75cc455bb63490a4a16148265a3b3c3,VERBAL ABUSE,0,negative,,1,False,2023-02-12
23-0079,PPD_23-0079.txt,9459310deb862fff3098a346632aa00b3bb100637706c93055c51a1c142dc083,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,7,True,2023-02-09
23-0080,PPD_23-0080.txt,d081db6bfed4939be350be8da8b36430816a72eaffcde622d79c9b92ae232035,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,11,True,2023-02-13
23-0081,PPD_23-0081.txt,fc0c0b15fbbbf2200d8c5fbd8274c3c4ceca1c69c97ff5b172a98cc016410868,DEPARTMENTAL VIOLATIONS,0,negative,,6,True,2023-02-06
23-0082,PPD_23-0082.txt,ead19936c251e208b40d3ed68ca0fe62852fc04cd44c0bfe3f01e1a743188a0b,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2021-12-08
23-0083,PPD_23-0083.txt,20cf2ed93d1e7ea515c6b67fb9cc57dad26c3e4cbf87bbc7e8bb710c1af41074,CIVIL RIGHTS COMPLAINT,0,negative,,3,False,2023-02-17
23-0084,PPD_23-0084.txt,cac3c15c8987e7c2fef88894a7b4734bd0103d86d768bb792e1fd237302b9b29,CIVIL RIGHTS COMPLAINT,0,negative,,2,False,2023-02-18
23-0085,PPD_23-0085.txt,ae43de730a92d4a0f036b4bab18d57fb054802d9cc40ef3ab47315afe88f48fc,DEPARTMENTAL VIOLATIONS,0,negative,,4,True,2023-02-12
23-0086,PPD_23-0086.txt,1b269fc28c2ba6565cecfe083438b2df6919425abe6dc4879e0b6139918c46e1,PHYSICAL ABUSE,0,negative,,5,False,2023-01-20
23-0087,PPD_23-0087.txt,28ff769b72a2e8d4317502da431c7b45742a5a76223d6b54bc20e025474b43a0,LACK OF SERVICE,0,negative,,1,False,2023-02-23
23-0088,PPD_23-0088.txt,7049599f1bd095ad03b8a96d3466c59a8cb19712a2f123d745a2844ac6c0a2c9,CIVIL RIGHTS COMPLAINT,3,brady_adjacent,CIVIL RIGHTS COMPLAINT with sustained finding,2,True,2023-02-26
23-0089,PPD_23-0089.txt,e3752abaff1dc0c98880ed3b37f9d12f0c7b34e8a2ccbe93cfdbcfc0a55d93af,UNPROFESSIONAL CONDUCT,0,negative,,6,False,2023-02-26
23-0090,PPD_23-0090.txt,7bf0409dd5deeba4eae980ce0776680e02dab536c660fc7e0aa568d5a9d2344d,CRIMINAL ALLEGATION,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),4,False,2023-02-25
23-0091,PPD_23-0091.txt,443e01d65630672c55da4def88d51dfab854f150b68162c5c02b572775eca182,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,
23-0092,PPD_23-0092.txt,a34d91782d7ff7d9d1b9d9184706fcd5e75558d050a396ce1082363a8cf66beb,LACK OF SERVICE,0,negative,,1,False,2022-11-10
23-0093,PPD_23-0093.txt,523258f963169f4d371132f34373dc4a89abaed67333eb8d05f9edce285debc8,VERBAL ABUSE,0,negative,,1,False,2023-03-05
23-0094,PPD_23-0094.txt,99c55c255641506321643ad3b7b3a9f46035ab65767bcef2719befdef625a100,LACK OF SERVICE,0,negative,,4,True,2023-03-05
23-0095,PPD_23-0095.txt,e5c8247ac01c4bf4f3f2dd8a7445db29e3f8031c6929d955957dc7468427a57e,LACK OF SERVICE,0,negative,,4,True,
23-0096,PPD_23-0096.txt,80d0ac15a7a78a1f044b4e1aee5315595612dc883b642381a6d9d7c8fffdddd3,LACK OF SERVICE,0,negative,,1,False,2023-03-01
23-0097,PPD_23-0097.txt,249a56f71b720fc82be9072f0935f9f87d2effac8ac0d9ddff859e7a1f7564f4,LACK OF SERVICE,0,negative,,2,True,2023-03-06
23-0098,PPD_23-0098.txt,a8634270ac819a2cdf7dad4ec363a9a17660e7e58fcaa3bba32b999234371ef6,LACK OF SERVICE,0,negative,,1,False,2023-03-06
23-0099,PPD_23-0099.txt,1107f448e6ed8ff42a0d08271d85a9c5182c378d76ec17df16b0349b3e999347,LACK OF SERVICE,0,negative,,3,False,2023-03-05
23-0100,PPD_23-0100.txt,f34fda39c106cadaff0cfe7bbcba318cadd4886892d4ea277af760e6162b3d16,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2023-03-09
23-0101,PPD_23-0101.txt,e8da893833133d4b8093656e83ae776b80ad29253fe47935181dcd04cb5aefb6,UNPROFESSIONAL CONDUCT,0,negative,,3,False,2023-02-07
23-0102,PPD_23-0102.txt,a6a826de5a3e2805889bdc7336dd84842df02e16bddf47a60a9f098e6c490e6f,VERBAL ABUSE,0,negative,,5,False,2023-03-07
23-0103,PPD_23-0103.txt,b4f8f37acca963914af4b01308fbac21144ec0cb41c3e4d46d3ad6ed853397fb,HARASSMENT,0,negative,,1,False,2023-03-11
23-0104,PPD_23-0104.txt,f2b24cafad1d1aa6e02b65099e5af289cfa28c81bcbe59853f2bc20614acf484,LACK OF SERVICE,0,negative,,1,False,2023-03-11
23-0106,PPD_23-0106.txt,70e448f1f0d49acca31320941ef80c364f9b2734c489a00b0a1d58b6272aded9,LACK OF SERVICE,0,negative,,1,False,2023-03-12
23-0107,PPD_23-0107.txt,b2edd66204edb137dfb8a8e043f1dbfa55cf34db047ef06accec43599aa70312,HARASSMENT,0,negative,,3,True,2023-02-23
23-0108,PPD_23-0108.txt,40268617ef082a38b52841a7907b43358ee8300fdba3855f52ad615d61d15b5c,DEPARTMENTAL VIOLATIONS,0,negative,,13,True,2023-03-14
23-0109,PPD_23-0109.txt,d6743ebc1f30b7ef34132d95d7965c0b4c3d3743cd7b9c00aed3c4027c5b2b3c,LACK OF SERVICE,0,negative,,2,False,2023-03-11
23-0110,PPD_23-0110.txt,567ca56abdcf95f21495809cdf5c5809796cde2608d17f51d5ed4cd594109223,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,8,True,2023-02-22
23-0111,PPD_23-0111.txt,5b96f7692a7b7c23df0b67040b47574b8b4dd7129e2513f516b46b8a03707e01,LACK OF SERVICE,0,negative,,6,True,2023-03-07
23-0112,PPD_23-0112.txt,14577ff1d15f8972fee09430a7b918a84baff8b9e09dbdaab96ebbd35a5bf328,LACK OF SERVICE,0,negative,,1,False,2023-02-08
23-0113,PPD_23-0113.txt,4a0a1b6c543f7dddefe528004629ad11098f5440e28b8ec4c884db27e806afd4,DEPARTMENTAL VIOLATIONS,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),2,False,2023-03-15
23-0114,PPD_23-0114.txt,66485edf2a2e6b1e14edad5e8146297930dc71bc63a7e9b29da4ea948c732160,LACK OF SERVICE,0,negative,,2,False,2023-03-16
23-0115,PPD_23-0115.txt,b4af20e7709e9db6a834e8dc69853f5309455ab623920df1baa3a6d54a823775,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2023-01-10
23-0116,PPD_23-0116.txt,5cd1e595a3474501580a16adf5280631d1b80119821a6e779b41b1a9c069461c,VERBAL ABUSE,0,negative,,1,False,2023-03-14
23-0117,PPD_23-0117.txt,4e24ef79239fc5d54df19fb6f95996ad0b7cb422e4ae334f449c86ae46e23fe6,NON-INVESTIGATORY INCIDENT,0,negative,,1,False,2023-03-14
23-0118,PPD_23-0118.txt,b6259325160c626e215766732d828321c28b835d0698ca3947cf74343dad28e2,DEPARTMENTAL VIOLATIONS,0,negative,,4,True,2021-11-10
23-0119,PPD_23-0119.txt,0c17f5cf51b7224f862693910d2bc1f7c6d78b5bf0b945fa747a64024c6c1f73,LACK OF SERVICE,0,negative,,1,False,2023-03-16
23-0120,PPD_23-0120.txt,ac37702ebb8da515248a43fdf42bb93c73d648ea15964fe4c79a7164a14dba20,LACK OF SERVICE,0,negative,,2,False,2023-02-26
23-0121,PPD_23-0121.txt,0c544e9ca93666fe1551082ca56f66b91ddd0aac00d4d17f9f62c70401a39777,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,2,True,2023-03-10
23-0122,PPD_23-0122.txt,e46eaf17ce36446d2429c241c8f35cb95974b632093dd4d55dfb79a850af92fc,LACK OF SERVICE,0,negative,,1,False,2022-08-06
23-0123,PPD_23-0123.txt,3e82d0817c6b3dddbb6dcfab135e160f393083cde40a654c79731d8b9606a91d,LACK OF SERVICE,0,negative,,2,False,
23-0124,PPD_23-0124.txt,c893a79f1f71586ddd6fb907a4df91b3b1fb322d5c28178f673164446b7b540e,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2023-01-10
23-0125,PPD_23-0125.txt,0b6a3e1311b67350be3d15dc5942bbe6649375060f4c88a02c7719a46239de76,DEPARTMENTAL VIOLATIONS,0,negative,,6,True,2023-02-26
23-0126,PPD_23-0126.txt,c9f0c64d8cf915c49daf6e1041bfa5621e3a58e154762bf55ff1d8ea41b821a8,LACK OF SERVICE,0,negative,,5,True,2022-03-21
25-0475,PPD_25-0475.txt,e19ada2fcf8c0defaf6ef29cc2f9846832354cdec4e6cb61d101c954bf8f0462,SEXUAL CRIME/MISCONDUCT,0,negative,,1,False,
23-0127,PPD_23-0127.txt,fb4c06047acd1f200ba4e9ecce05afb81176b72fc0bbbc23b763ca118d1f2f98,UNPROFESSIONAL CONDUCT,0,negative,,5,True,2023-03-22
23-0128,PPD_23-0128.txt,fc03bfdade1f4970ce73d6322f8d9c34711f3c9e388956b596b95aec25a446cf,DOMESTIC,0,negative,,1,False,2023-03-12
23-0129,PPD_23-0129.txt,7d331ab29502fe40127a81745a4e67c5169b1daa10a0bb71cd53d17da887614a,LACK OF SERVICE,0,negative,,6,False,2023-03-21
23-0130,PPD_23-0130.txt,484d52a1bc8452489d2f2fe4bbaac731abf9919feeac06ee3534b84cd3f27e50,LACK OF SERVICE,0,negative,,1,False,2022-12-07
23-0131,PPD_23-0131.txt,a7ce73ab2a441060292487483c740cf7afd11ee66df5b7cd61de416d7a533466,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,5,True,2023-03-17
23-0132,PPD_23-0132.txt,76b6ba5fbd10d1d4acb13ae5569eba4fbd869dbb0314b20cd3c7ebeb803eb036,VERBAL ABUSE,0,negative,,1,False,2023-03-28
23-0133,PPD_23-0133.txt,95bc697bc337044301de79b2697b03d8f7d840e66dc40b0b438a45f0f7cf207c,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,3,True,2023-02-13
23-0134,PPD_23-0134.txt,a0eb40a79e8713bfce53a814664741c74407a3438a0e721f581667570c071654,LACK OF SERVICE,0,negative,,2,False,2023-03-17
23-0135,PPD_23-0135.txt,fda9addd3893c2d0322600222029fc87a8b085e00dfffccf1b0f81fb43c29b12,DOMESTIC,0,negative,,1,False,2023-03-29
23-0136,PPD_23-0136.txt,eda95941555bd8910c7087936c72a766b94dfd13dda3831641ca11a8fe5de4d0,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2023-03-28
23-0137,PPD_23-0137.txt,d5d44ff1c7ce2a826cce046322d7fe8bf1e7b6d7c03eb2d14489dd3c91425ce4,PHYSICAL ABUSE,2,giglio_relevant,Falsification (No Sustained Findings),3,False,2023-03-29
23-0138,PPD_23-0138.txt,846bea7db1cc3749e7f16ce2a7278381bb745cd5606d97b08232821a789eb78b,LACK OF SERVICE,0,negative,,1,True,2023-01-11
23-0139,PPD_23-0139.txt,20da0c21e74a29f3cae6a0666d6bacae9ceb40a73773a2314b209789f7f69503,VERBAL ABUSE,0,negative,,3,True,2023-04-05
23-0140,PPD_23-0140.txt,2f77447ada205b9902117ee49dbc5e9afe4241112ba4b19801acbb36d1ff6b64,VERBAL ABUSE,0,negative,,2,True,2023-04-05
23-0141,PPD_23-0141.txt,e41b8453daca03c74d862aae09c3788dd2e4c8398b84c6f5e4298db5741004bd,HARASSMENT,0,negative,,2,False,2023-04-08
23-0142,PPD_23-0142.txt,26eb60736a0f96bafc771a69f269e1c95f9c12992e1eb1dfed2b04aaac189f21,VERBAL ABUSE,0,negative,,6,True,2023-04-08
23-0143,PPD_23-0143.txt,3626ecb648c9a81f1a86db3b8e3cf83806d0248f9ad26ff5913a6d089e4dc597,VERBAL ABUSE,0,negative,,2,True,2023-04-09
23-0144,PPD_23-0144.txt,26bfae52b9dc303cb9386b572d49292397faa77a8c9a7571e8608ac1f0acaf13,LACK OF SERVICE,0,negative,,2,False,2023-02-12
23-0145,PPD_23-0145.txt,614c8343bf70fae45f0d270df5a3ef8d1084cc7e4de4704a2c6d6aea27068521,DEPARTMENTAL VIOLATIONS,0,negative,,6,True,2023-02-09
23-0146,PPD_23-0146.txt,b71af1c87980d1056f44d2ac3546a71a1c11d9547acc0576c87398c9c306f2fa,LACK OF SERVICE,0,negative,,3,False,2022-10-05
23-0147,PPD_23-0147.txt,06e1771b35cfb642ebfa006a7c5b8b919ca150e90cc9556e76067baca4818069,LACK OF SERVICE,0,negative,,1,False,2023-02-24
23-0148,PPD_23-0148.txt,b14a4af02be49203d63f7cd8ca563da99be427ba379b6a6b0ee4dbf6c21eb57c,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2023-04-08
23-0149,PPD_23-0149.txt,36fe1df3635829f3b2cb8705596035d7a649d7c837a73c7e9d7dfb6137cf8a05,LACK OF SERVICE,0,negative,,1,False,2023-04-10
23-0150,PPD_23-0150.txt,e67303c4446d77c39822a478880e4bd2b73b3b0999687b69b702319f17377f37,UNPROFESSIONAL CONDUCT,0,negative,,2,True,2023-03-30
23-0151,PPD_23-0151.txt,74a8315aebfce07db0b87898834658d2d345421692ede73a8917ff1d0110aebb,LACK OF SERVICE,0,negative,,1,False,2023-04-11
23-0152,PPD_23-0152.txt,975643216c558979f7552197668e7ac0f5709a885aa3e8167c2f9a3e7877985f,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2023-04-12
23-0153,PPD_23-0153.txt,a64aa7f43c3d33928b93afab5d826213f0e6e7b75add17358924d58e1d449653,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2023-04-13
23-0154,PPD_23-0154.txt,dc5894da78904845130d1187fb036bff6a15f032076e3a433ab4a7f11f1e5a2e,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2023-04-13
23-0155,PPD_23-0155.txt,a0769cd5047df29d1a6cc3e189802f7cb7ecfec6d80461aee5a6f43fdaa9f84e,DEPARTMENTAL VIOLATIONS,0,negative,,8,True,2023-04-15
23-0156,PPD_23-0156.txt,34488286d5e3da41dee7e502e13ef6413f139c457030aced8b14940dba5bcc93,UNPROFESSIONAL CONDUCT,0,negative,,7,True,2022-12-30
23-0157,PPD_23-0157.txt,8e2d67e3d2977318a7ccf921d9ec979ae69b08bbb9f3c9d5a6e203a8dcee109a,HARASSMENT,0,negative,,1,True,2023-04-16
23-0158,PPD_23-0158.txt,a08362d0edaaf957636ae83fddf10c991e1eb5a4b43a3dad77145e0ba681ec33,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2023-02-08
23-0159,PPD_23-0159.txt,16652e34c2801587d1ae4378ff08724441d646badbc1043be3ad3a6e53a20bd8,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,3,True,2022-12-22
23-0160,PPD_23-0160.txt,93e8e737413766593da642b28dfadfb571b15687936e8eb3747d750b5a06ae28,PHYSICAL ABUSE,0,negative,,3,False,2023-04-17
23-0161,PPD_23-0161.txt,9b0ff929612fbbb2661ee4782a190dd3f4c4abb2c1168139b4a531a85a107b15,LACK OF SERVICE,0,negative,,1,False,2023-03-30
23-0162,PPD_23-0162.txt,cc93cfa25e016eb3a28f04a7257a6c9d26c0ebafdcc1a294a5d01ee7a8e3488b,LACK OF SERVICE,0,negative,,1,False,2023-03-01
23-0163,PPD_23-0163.txt,03134423305dc613da8e39ad4a5f7afb7803011cf7b4a202a88b30632bd0c400,DEPARTMENTAL VIOLATIONS,0,negative,,7,True,2022-12-15
23-0164,PPD_23-0164.txt,2ed93384df6b970c26db516d0f1762cf4f4a951af42f8017752fc38a0b6812fc,DEPARTMENTAL VIOLATIONS,0,negative,,6,False,2023-03-27
23-0165,PPD_23-0165.txt,63e894c19e8aaf1fee99de5cee91177b69a180af6624d901d7cfc868335ef2f7,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2023-02-26
23-0166,PPD_23-0166.txt,240960b30ba4cf0c849879db2c72abdaa1d09add468b0595d0bc6ee74817cd38,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,2,True,2023-04-18
23-0167,PPD_23-0167.txt,3d017a5ddcaa963a6fe2885cd255f945575d8009b5b248771ea9f58739917a60,PHYSICAL ABUSE,0,negative,,1,False,2023-04-20
23-0168,PPD_23-0168.txt,6d86f36df9ee1018154f9bf878387e5736c7269b7d9165afee8869f9d06a470e,HARASSMENT,0,negative,,2,False,2023-04-21
23-0169,PPD_23-0169.txt,10c9ec85d76a92501c8c293ae58e4d6094b66db70e243d1f85ab7bd7f6bb0931,VERBAL ABUSE,0,negative,,4,True,2023-03-25
23-0170,PPD_23-0170.txt,b1358112d5262514a05401bded7ac2a56595472e3117a3e0510af8a8541e4f0c,DEPARTMENTAL VIOLATIONS,0,negative,,8,False,2023-04-17
23-0171,PPD_23-0171.txt,1e36f4eb140e058df077b8218d6a3aa88a26ad495fc1decd47e2b803b2be62d4,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,6,True,2023-04-24
23-0172,PPD_23-0172.txt,92db463906997344e966edec6934f6e3e39217338e36728ed6e3bf28e04b5a9d,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2023-03-28
23-0173,PPD_23-0173.txt,d4decd016f03e15100de24f43ac9849cc2fc003283ccb993651d9ef953ac8cee,LACK OF SERVICE,0,negative,,3,False,2023-04-18
23-0174,PPD_23-0174.txt,0692c74b00c45f6e7b4dc4f34e0b906d61ddcb3694b905abe642aabae40cf91a,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2023-04-25
23-0175,PPD_23-0175.txt,03cf8392f1e8176f27dcc13bf372828a22dc8e54713d31e88c3b212d46ebbc17,LACK OF SERVICE,0,negative,,2,True,2021-09-21
23-0176,PPD_23-0176.txt,5a16b2b9b78756817aeb40607476a85f5173468de861c16e0f0c66e06844a5f1,DEPARTMENTAL VIOLATIONS,0,negative,,7,True,2023-04-25
23-0177,PPD_23-0177.txt,a686f93bf9698e08eb62196998b8ecd7817fdef80cf84ab1629b24db8661723d,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,7,True,2023-04-11
23-0178,PPD_23-0178.txt,c5343b7c9d8566f46087eede7036d7a7de7db46525a79fe1237fa9b714022f2d,PHYSICAL ABUSE,0,negative,,1,False,2023-04-26
23-0179,PPD_23-0179.txt,c30e160286385bd380b4b8c16974bc3e0e8f1d655b308e599479d5b3782cb8a6,DEPARTMENTAL VIOLATIONS,0,negative,,5,False,2023-04-26
23-0180,PPD_23-0180.txt,ef6ac4c8b055e3cd2defa7fa04d6416827217d728f349b66cabd2eb0db0616a6,VERBAL ABUSE,0,negative,,2,False,
23-0181,PPD_23-0181.txt,8666d97e73cb05732d6c9f9945b1a9320526e2329e60e7d25160019431e687c2,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2023-04-14
23-0182,PPD_23-0182.txt,cb140e24b6aa1205baa72549d5c3da02a4afc61cb29ba8dfe1e45e1f7cd6d77e,VERBAL ABUSE,0,negative,,1,False,2023-05-01
23-0183,PPD_23-0183.txt,4ce3db6403ddf6535ea2f1972f884f9b0f1da2d31fd0acfa73cfb61000c40b3f,DEPARTMENTAL VIOLATIONS,0,negative,,8,True,2023-04-05
23-0184,PPD_23-0184.txt,7c3f614502c1963718068e26411e71ec477868dd12081ee38e946c89d71e19d1,LACK OF SERVICE,0,negative,,1,False,2023-04-25
23-0185,PPD_23-0185.txt,d1a147e57173c5922ef4e635b7dcb54787d6aef07f4e03fdfc62395e3594c27b,VERBAL ABUSE,0,negative,,1,False,
23-0186,PPD_23-0186.txt,8ba06d0db3822948e7b5842f80fe6b68c64587b3b677b1c09f28f553d366d4fb,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2023-05-01
23-0187,PPD_23-0187.txt,1ff5aa8c25efb877e8ad81a8f310b915ae9607476ae3b9bf8a1b808879440ec1,LACK OF SERVICE,0,negative,,1,False,2023-04-20
23-0188,PPD_23-0188.txt,233dda7d15e5bf81a49be10ac138b537d6f29110e543fdb6d3ac527db155cb0d,CIVIL RIGHTS COMPLAINT,0,negative,,1,False,2023-04-20
23-0189,PPD_23-0189.txt,a84736dbf9bc36a1b92e74ac888855e4db3159749fc4f52f4aae7c039071128c,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2022-12-01
23-0190,PPD_23-0190.txt,2a1a9f82b7fa48cb5794c56a6ec609c7df1fa0d47df50e00cbc55983056d3c02,DEPARTMENTAL VIOLATIONS,0,negative,,5,True,2023-05-02
23-0191,PPD_23-0191.txt,60f4d79342df06c5b199d138caac90f0d9f1694a59c412b8535725f830b903cb,PHYSICAL ABUSE,0,negative,,3,False,2023-04-20
23-0192,PPD_23-0192.txt,e51598b2dfea7527cd487800a44e9b397a7f0c5eb396a715538b6b97bd3f5d49,PHYSICAL ABUSE,0,negative,,1,False,2023-05-04
23-0193,PPD_23-0193.txt,25195780ddf98282129c8997246b84b05acffd65a81ca7c270d7cc81ba94d907,VERBAL ABUSE,0,negative,,5,True,
23-0194,PPD_23-0194.txt,a992eaace07da32e8569b5b9c5e53c0b6f5bef36e5f88ae8ff0c3bdb867601da,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2023-05-23
23-0195,PPD_23-0195.txt,e848d3aed0dc5af3ef32ed457b9e7e9fb6d7f16f4944390e483704dd0fdd0b7f,DEPARTMENTAL VIOLATIONS,0,negative,,4,True,2023-05-04
23-0196,PPD_23-0196.txt,1c612ad866f7706feb7f6625fdef2fa7b633a8e98ef745fd51e7e1a0abcf9914,LACK OF SERVICE,0,negative,,2,False,2023-04-22
23-0199,PPD_23-0199.txt,f4b0b841bfb81233ed9c6e1a5ba69d5cfa3ca1f7f3173d54514e57e5ec921376,PHYSICAL ABUSE,0,negative,,2,False,2019-02-27
23-0200,PPD_23-0200.txt,d09e2472c918c64a184b41985376dcc10721b6e54ec0aa20f51d3840f8f08fa1,LACK OF SERVICE,0,negative,,1,False,2023-03-07
23-0201,PPD_23-0201.txt,6a81cd53f7483288143fc420f4d9b84cdf12fbc9f3f93376926098e4a21c0318,VERBAL ABUSE,0,negative,,2,False,2023-04-07
23-0202,PPD_23-0202.txt,1820e5093f1126865064eb1ea26e1dc965387aa69f585e1bf3cf9572bbb57443,LACK OF SERVICE,0,negative,,5,True,2019-12-28
23-0203,PPD_23-0203.txt,3ad5d073e280e0bd183b15441a74f4ae492f29ca3c7718ff7507549983ee461c,HARASSMENT,0,negative,,6,True,2023-05-06
23-0204,PPD_23-0204.txt,5d97c94612bcd27c40c71d056cb23e053246701ee4d5a71a3c548b7e7e2a0ec3,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2022-11-05
23-0205,PPD_23-0205.txt,9a81860facdaff42929578e29fdedcf51f0f5460472e597cda27db499e727778,VERBAL ABUSE,0,negative,,1,False,2023-05-10
23-0206,PPD_23-0206.txt,5e2cbd515bd0c53771bf27dae1156ff9ea94aa7d85f4cf8da782a86177bd515e,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,2,True,2021-12-17
23-0207,PPD_23-0207.txt,265b54bf467c242325eabdd7b40e08fd4446387ebc55b792b07c32589cb16787,LACK OF SERVICE,0,negative,,7,True,2023-04-03
23-0208,PPD_23-0208.txt,4e493308bb78a1535d0f1ea7844157e73a2b99504cc78de4f9138ef9c2ebee4f,DEPARTMENTAL VIOLATIONS,0,negative,,4,True,2023-04-25
23-0209,PPD_23-0209.txt,47b0c5ee935758b24725845a8c1f69c0d08953240903f0199e502ae8c17c1fb3,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2023-03-24
23-0210,PPD_23-0210.txt,9c6964dc63e0e1a1565c14858cf13aed1cd5debde4294916447a613f757e1ec3,PHYSICAL ABUSE,0,negative,,4,False,2023-05-13
23-0211,PPD_23-0211.txt,cfdf12588d9c60eed6acfea8e1a1b72412374eae638893fa953990422492b6f7,CIVIL RIGHTS COMPLAINT,0,negative,,3,False,2023-05-13
23-0212,PPD_23-0212.txt,e4b4426cf7e3ea4e8736b75c67a718627b65d09c1cf5107de20f883fbcc904da,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2023-04-26
23-0213,PPD_23-0213.txt,c799c09e42818c510c5d47d0d859bdf34f537b47d1f53272c085373a0df26bdd,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2023-05-10
23-0214,PPD_23-0214.txt,29255744160b31b5aa1e942cedca609b47178e4b9de108cc64922afb2b6a7f76,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2023-05-08
23-0215,PPD_23-0215.txt,26a7f95e32e64d450e2906d91fe3ea83b2012814889dcf06df002e3577429836,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2023-05-06
23-0216,PPD_23-0216.txt,3f00efb7e380d3414815bd40bad8f8ba2f847e555cd67da8942d106d3ce47cc2,PHYSICAL ABUSE,0,negative,,3,False,2023-04-26
23-0217,PPD_23-0217.txt,30450c2ed021d86a4478288330ef5368862490fc2fd2670fc4a50b9ca979599f,VERBAL ABUSE,0,negative,,1,False,2023-05-16
24-0147,PPD_24-0147.txt,4e16869217295c7bceb8eacf376d3bc9da6b5376b9924db172404efb1ed42aa9,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,
